,x,0
0,,"device_1,[-0.22744916, 0.016759412, 9.847352],1686511335691"
0,,"device_1,[-0.24660277, 0.011971008, 9.859323],1686511335776"
0,,"device_1,[-0.23942018, 0.011971008, 9.840169],1686511335798"
0,,"device_1,[-0.23702596, 0.019153614, 9.859323],1686511335846"
0,,"device_1,[-0.23223756, 0.016759412, 9.849746],1686511335901"
0,,"device_1,[-0.24660277, 0.019153614, 9.842564],1686511335956"
0,,"device_1,[-0.24181437, 0.01436521, 9.854534],1686511336011"
0,,"device_1,[-0.23942018, -0.0023942017, 9.859323],1686511336068"
0,,"device_1,[-0.23702596, 0.007182605, 9.866506],1686511336121"
0,,"device_1,[-0.23463176, 0.011971008, 9.854534],1686511336175"
0,,"device_1,[-0.23223756, 0.0023942017, 9.871294],1686511336231"
0,,"device_1,[-0.22744916, 0.021547815, 9.849746],1686511336286"
0,,"device_1,[-0.24420857, 0.007182605, 9.85214],1686511336371"
0,,"device_1,[-0.24181437, 0.0047884034, 9.861717],1686511336396"
0,,"device_1,[-0.23463176, 0.007182605, 9.847352],1686511336451"
0,,"device_1,[-0.21787235, -0.0023942017, 9.868899],1686511336506"
0,,"device_1,[-0.25139117, 0.019153614, 9.854534],1686511336562"
0,,"device_1,[-0.22505496, 0.023942016, 9.844957],1686511336616"
0,,"device_1,[-0.23942018, 0.011971008, 9.849746],1686511336682"
0,,"device_1,[-0.23942018, 0.011971008, 9.854534],1686511336749"
0,,"device_1,[-0.24899697, 0.02873042, 9.864111],1686511336784"
0,,"device_1,[-0.23223756, 0.0023942017, 9.859323],1686511336835"
0,,"device_1,[-0.22984336, 0.009576807, 9.854534],1686511336890"
0,,"device_1,[-0.24420857, 0.009576807, 9.849746],1686511336976"
0,,"device_1,[-0.24660277, 0.016759412, 9.832987],1686511336993"
0,,"device_1,[-0.24899697, 0.007182605, 9.854534],1686511337056"
0,,"device_1,[-0.22984336, 0.009576807, 9.849746],1686511337109"
0,,"device_1,[-0.23942018, 0.009576807, 9.856929],1686511337164"
0,,"device_1,[-0.23463176, 0.0023942017, 9.859323],1686511337220"
0,,"device_1,[-0.22266077, 0.019153614, 9.859323],1686511337293"
0,,"device_1,[-0.23463176, 0.021547815, 9.864111],1686511337330"
0,,"device_1,[-0.24420857, 0.007182605, 9.844957],1686511337397"
0,,"device_1,[-0.25378537, 0.016759412, 9.859323],1686511337491"
0,,"device_1,[-0.24899697, 0.01436521, 9.835381],1686511337500"
0,,"device_1,[-0.24181437, 0.009576807, 9.866506],1686511337601"
0,,"device_1,[-0.22744916, 0, 9.864111],1686511337607"
0,,"device_1,[-0.23463176, -0.007182605, 9.840169],1686511337686"
0,,"device_1,[-0.22266077, 0.021547815, 9.864111],1686511337717"
0,,"device_1,[-0.23463176, 0.02873042, 9.864111],1686511337770"
0,,"device_1,[-0.24660277, 0.011971008, 9.856929],1686511337825"
0,,"device_1,[-0.260968, 0.009576807, 9.847352],1686511337908"
0,,"device_1,[-0.22744916, -0.0023942017, 9.859323],1686511337935"
0,,"device_1,[-0.22984336, 0.016759412, 9.849746],1686511337990"
0,,"device_1,[-0.22266077, 0, 9.842564],1686511338045"
0,,"device_1,[-0.22505496, 0.019153614, 9.849746],1686511338100"
