,x,0
0,,"device_1,[0.36870706, 1.5298948, 9.792285],1686511280619"
0,,"device_1,[0.62009823, 1.2641385, 9.753978],1686511280683"
0,,"device_1,[0.7661445, 1.127669, 9.691729],1686511280734"
0,,"device_1,[0.6799533, 1.328782, 9.722853],1686511280785"
0,,"device_1,[0.25378537, 1.5394717, 9.296685],1686511280838"
0,,"device_1,[0.7086837, 1.2497733, 10.163386],1686511280890"
0,,"device_1,[0.48841715, 1.4867992, 9.65821],1686511280939"
0,,"device_1,[0.62728083, 1.1133038, 9.557653],1686511280990"
0,,"device_1,[0.6631939, 1.2545617, 10.16578],1686511281039"
0,,"device_1,[-0.059855044, 1.946486, 8.719683],1686511281106"
0,,"device_1,[-0.107739076, 1.3982137, 9.734824],1686511281172"
0,,"device_1,[1.2090719, 0.82121116, 10.613496],1686511281220"
0,,"device_1,[0.8355764, 0.9983821, 9.222465],1686511281272"
0,,"device_1,[0.545878, 1.1851299, 10.201694],1686511281322"
0,,"device_1,[0.24660277, 1.4293385, 9.7803135],1686511281373"
0,,"device_1,[0.49799395, 0.9720459, 10.503363],1686511281437"
0,,"device_1,[0.4189853, 1.4389153, 9.907207],1686511281489"
0,,"device_1,[0.51235914, 1.0989386, 9.385271],1686511281586"
0,,"device_1,[0.107739076, 1.8555063, 9.500193],1686511281602"
0,,"device_1,[0.6775591, 1.13964, 9.411607],1686511281718"
0,,"device_1,[0.49559975, 1.4867992, 10.125079],1686511281718"
0,,"device_1,[0.8810662, 1.103727, 9.433155],1686511281792"
0,,"device_1,[0.6967127, 1.2569559, 10.500969],1686511281821"
0,,"device_1,[0.62249243, 1.2162545, 9.210494],1686511281873"
0,,"device_1,[0.10534488, 1.733402, 9.706094],1686511281923"
0,,"device_1,[0.25378537, 1.5753847, 9.512163],1686511281986"
0,,"device_1,[0.39264908, 1.2737153, 9.586384],1686511282038"
0,,"device_1,[0.32800564, 1.3335704, 9.794679],1686511282098"
0,,"device_1,[0.45489833, 1.496376, 9.093178],1686511282151"
0,,"device_1,[0.81402856, 2.1284454, 10.994174],1686511282206"
0,,"device_1,[1.1923125, 1.1204864, 9.361329],1686511282259"
0,,"device_1,[0.90500826, 1.7669208, 9.200917],1686511282306"
0,,"device_1,[0.9816227, 1.1468226, 9.890448],1686511282372"
0,,"device_1,[1.1779473, 1.2545617, 10.168175],1686511282424"
0,,"device_1,[0.9768343, 1.3910311, 9.56723],1686511282473"
0,,"device_1,[0.5626374, 1.4796166, 9.552865],1686511282535"
0,,"device_1,[0.7206547, 1.3383588, 9.610326],1686511282588"
0,,"device_1,[1.1085154, 1.1755531, 10.04607],1686511282645"
0,,"device_1,[0.7757214, 1.3359646, 9.598354],1686511282700"
0,,"device_1,[1.2378023, 1.1085154, 9.744401],1686511282757"
0,,"device_1,[0.9648633, 1.2761095, 9.859323],1686511282806"
0,,"device_1,[0.85473, 1.2306197, 9.931149],1686511282866"
0,,"device_1,[0.8355764, 1.0223241, 9.504981],1686511282922"
0,,"device_1,[0.8882488, 0.93373865, 9.880871],1686511282988"
0,,"device_1,[0.5363012, 1.2952632, 9.639056],1686511283032"
0,,"device_1,[0.6464345, 0.94810385, 9.682152],1686511283086"
0,,"device_1,[1.0151415, 1.1133038, 9.466674],1686511283139"
0,,"device_1,[0.56982, 0.94092125, 8.59279],1686511283189"
0,,"device_1,[0.50757074, 1.1875241, 10.718841],1686511283251"
0,,"device_1,[0.8331822, 0.9911995, 10.611102],1686511283305"
0,,"device_1,[0.91458505, 1.0726024, 9.734824],1686511283423"
0,,"device_1,[0.78529817, 1.0845734, 9.3421755],1686511283423"
0,,"device_1,[0.7015011, 1.0510546, 9.864111],1686511283488"
0,,"device_1,[0.7278373, 1.0749966, 9.55047],1686511283519"
0,,"device_1,[1.1899183, 1.3311762, 9.466674],1686511283588"
