,x,0
0,,"device_1,[None, None, None],1685413650025"
0,,"device_1,[-0.1364695, -0.062249243, 9.749189]device_1,[-0.21308395, 0.011971008, 9.835381],1685413650029"
0,,"device_1,[-0.36870706, -0.01436521, 9.940725],1685413650094"
0,,"device_1,[-0.33279404, 0.4189853, 9.65821],1685413650117"
0,,"device_1,[-0.23942018, 0.0023942017, 9.40203],1685413650174"
0,,"device_1,[-0.16998832, -0.16519992, 9.610326],1685413650227"
0,,"device_1,[-0.2777274, -0.22026655, 9.787497],1685413650276"
0,,"device_1,[-0.320823, -0.15801731, 9.883265],1685413650335"
0,,"device_1,[-0.40222588, -0.1412579, 9.964667],1685413650390"
0,,"device_1,[-0.770933, -0.11971009, 10.01734],1685413650445"
0,,"device_1,[-0.2825158, 0.01436521, 9.890448],1685413650514"
0,,"device_1,[-0.34715924, -0.095768064, 9.89763],1685413650553"
0,,"device_1,[-0.37828386, -0.107739076, 9.92636],1685413650611"
0,,"device_1,[-0.33518824, -0.3184288, 10.007763],1685413650661"
0,,"device_1,[-0.32561144, -0.1436521, 9.753978],1685413650717"
0,,"device_1,[-0.32561144, -0.16280572, 9.775525],1685413650770"
0,,"device_1,[-0.31603462, -0.1316811, 9.792285],1685413650831"
0,,"device_1,[-0.34955344, -0.1388637, 9.840169],1685413650884"
0,,"device_1,[-0.39025488, -0.11492168, 9.739613],1685413650938"
0,,"device_1,[-0.35194764, -0.16519992, 9.787497],1685413650991"
0,,"device_1,[-0.320823, -0.1388637, 9.77792],1685413651072"
0,,"device_1,[-0.35673606, -0.1388637, 9.844957],1685413651103"
0,,"device_1,[-0.45250413, -0.1316811, 9.825804],1685413651160"
0,,"device_1,[-0.33997664, -0.1388637, 9.765948],1685413651255"
0,,"device_1,[-0.33279404, -0.14604631, 9.77792],1685413651263"
0,,"device_1,[-0.34955344, -0.1364695, 9.799467],1685413651355"
0,,"device_1,[-0.5410896, -0.16280572, 10.024523],1685413651374"
0,,"device_1,[-0.33758244, -0.1412579, 9.816227],1685413651441"
0,,"device_1,[-0.30885202, -0.17238252, 9.751583],1685413651482"
0,,"device_1,[-0.32800564, -0.15083471, 9.76116],1685413651537"
0,,"device_1,[-0.39504328, -0.14844051, 9.799467],1685413651592"
0,,"device_1,[-0.38067806, -0.17956513, 9.849746],1685413651648"
0,,"device_1,[-0.33518824, -0.12689269, 9.844957],1685413651702"
0,,"device_1,[-0.33279404, -0.12928689, 9.835381],1685413651756"
