,x,0
0,,"device_1,[None, None, None],1686510599839"
0,,"device_1,[0.093373865, 1.0342951, 9.548077],1686510599939"
0,,"device_1,[0.38307226, 0.82121116, 9.998186],1686510599947"
0,,"device_1,[0.20829555, 0.82360536, 9.888053],1686510600039"
0,,"device_1,[-0.04070143, 0.866701, 9.952697],1686510600049"
0,,"device_1,[0.090979666, 0.89303726, 9.55047],1686510600139"
0,,"device_1,[0.5793968, 0.63206923, 10.15381],1686510600160"
0,,"device_1,[0.4285621, 0.7015011, 9.92636],1686510600239"
0,,"device_1,[0.01436521, 1.0726024, 9.617508],1686510600267"
0,,"device_1,[0.4333505, 0.8595184, 9.437943],1686510600320"
0,,"device_1,[0.44532153, 0.59376204, 9.97185],1686510600376"
0,,"device_1,[-0.25378537, 0.9672575, 10.110714],1686510600428"
0,,"device_1,[0.44532153, 0.6512229, 9.703699],1686510600484"
0,,"device_1,[0.021547815, 1.115698, 9.720459],1686510600538"
0,,"device_1,[0.62728083, 0.60812724, 9.900024],1686510600592"
0,,"device_1,[0.45489833, 0.79008657, 9.923966],1686510600648"
0,,"device_1,[0.10055647, 1.0199299, 9.548077],1686510600745"
0,,"device_1,[0.51235914, 0.6823475, 10.0269165],1686510600757"
0,,"device_1,[0.29688102, 0.8762778, 9.801862],1686510600812"
0,,"device_1,[0.23223756, 0.82360536, 9.67018],1686510600867"
0,,"device_1,[0.50278234, 0.7278373, 9.832987],1686510600926"
0,,"device_1,[0.14604631, 0.90740246, 9.931149],1686510600975"
0,,"device_1,[0.48123455, 0.7589619, 9.832987],1686510601031"
0,,"device_1,[0.49559975, 0.7517793, 9.797073],1686510601086"
0,,"device_1,[0.23463176, 0.81402856, 9.80665],1686510601141"
0,,"device_1,[0.47405192, 0.7733272, 9.703699],1686510601196"
0,,"device_1,[0.37588966, 0.7158663, 10.065224],1686510601250"
0,,"device_1,[0.06464344, 0.8858546, 9.782708],1686510601306"
0,,"device_1,[0.35913026, 0.7589619, 9.883265],1686510601361"
0,,"device_1,[0.36631286, 0.7517793, 9.883265],1686510601416"
0,,"device_1,[0.46686932, 0.7517793, 9.85214],1686510601470"
0,,"device_1,[0.34476504, 0.8475474, 9.928755],1686510601525"
0,,"device_1,[0.2825158, 0.81642276, 9.775525],1686510601580"
0,,"device_1,[0.25378537, 0.79487497, 9.995792],1686510601635"
0,,"device_1,[0.12449849, 0.89064306, 9.665392],1686510601689"
0,,"device_1,[0.19632454, 0.82599956, 10.177752],1686510601746"
0,,"device_1,[-0.5770026, 1.1348516, 10.019734],1686510601840"
0,,"device_1,[-0.047884032, -0.7541735, 9.3661175],1686510601854"
0,,"device_1,[-2.27928, 1.1109096, 10.113108],1686510601939"
0,,"device_1,[-2.9113493, 2.3223755, 6.1076083],1686510601964"
0,,"device_1,[-0.59855044, 1.3718776, 10.012551],1686510602040"
0,,"device_1,[1.13964, 0.29927522, 9.131485],1686510602073"
0,,"device_1,[3.2728736, -1.2186487, 10.819398],1686510602131"
0,,"device_1,[2.956839, -0.32800564, 6.8210807],1686510602183"
0,,"device_1,[0.90979666, 0.50517654, 4.999093],1686510602238"
0,,"device_1,[-0.8738836, -1.2114661, 10.419566],1686510602293"
0,,"device_1,[-2.0207062, -0.8283938, 13.321339],1686510602350"
0,,"device_1,[-4.19943, -1.9081788, 10.658986],1686510602404"
0,,"device_1,[-5.058948, -0.3878607, 11.552023],1686510602460"
0,,"device_1,[-4.618415, -2.0638018, 10.376471],1686510602512"
0,,"device_1,[-6.885724, 1.0726024, 5.389348],1686510602580"
0,,"device_1,[-4.3143516, 1.2521675, 7.7811556],1686510602621"
0,,"device_1,[-5.5401826, 0.29688102, 7.0820484],1686510602677"
0,,"device_1,[-4.0821137, -0.11492168, 8.961497],1686510602732"
0,,"device_1,[-2.6839, -0.12928689, 8.161834],1686510602787"
0,,"device_1,[-0.7493851, -0.12928689, 9.691729],1686510602843"
0,,"device_1,[-2.1380222, 1.5610195, -19.716251],1686510602894"
0,,"device_1,[-0.19393034, 0.2873042, -2.554613],1686510602953"
0,,"device_1,[0.10534488, -0.110133275, 9.801862],1686510603006"
0,,"device_1,[0.045489833, -0.14844051, 9.876082],1686510603062"
0,,"device_1,[0.04070143, -0.15322891, 9.849746],1686510603117"
0,,"device_1,[0.04309563, -0.17717093, 9.859323],1686510603172"
0,,"device_1,[0.035913024, -0.17477672, 9.864111],1686510603229"
0,,"device_1,[0.02873042, -0.1412579, 9.847352],1686510603302"
0,,"device_1,[0.04309563, -0.14604631, 9.854534],1686510603416"
0,,"device_1,[0.045489833, -0.16759412, 9.847352],1686510603421"
0,,"device_1,[0.050278235, -0.1436521, 9.847352],1686510603446"
0,,"device_1,[0.050278235, -0.1604115, 9.859323],1686510603501"
0,,"device_1,[0.04070143, -0.15801731, 9.854534],1686510603555"
0,,"device_1,[0.033518825, -0.14844051, 9.856929],1686510603639"
0,,"device_1,[0.04309563, -0.1388637, 9.859323],1686510603662"
0,,"device_1,[0.04309563, -0.16280572, 9.847352],1686510603739"
0,,"device_1,[0.038307227, -0.16998832, 9.856929],1686510603770"
0,,"device_1,[0.050278235, -0.16280572, 9.849746],1686510603839"
0,,"device_1,[0.045489833, -0.15562311, 9.859323],1686510603881"
0,,"device_1,[0.038307227, -0.15322891, 9.856929],1686510603941"
0,,"device_1,[0.045489833, -0.1412579, 9.85214],1686510604005"
0,,"device_1,[0.031124622, -0.14604631, 9.842564],1686510604045"
0,,"device_1,[0.02873042, -0.15562311, 9.847352],1686510604099"
0,,"device_1,[0.033518825, -0.15562311, 9.849746],1686510604200"
0,,"device_1,[0.033518825, -0.16519992, 9.871294],1686510604209"
0,,"device_1,[0.04070143, -0.1604115, 9.849746],1686510604264"
0,,"device_1,[0.047884032, -0.15801731, 9.861717],1686510604318"
0,,"device_1,[0.04070143, -0.15322891, 9.842564],1686510604373"
0,,"device_1,[0.04309563, -0.1388637, 9.844957],1686510604428"
0,,"device_1,[0.02873042, -0.15562311, 9.849746],1686510604483"
0,,"device_1,[0.04070143, -0.15562311, 9.866506],1686510604538"
0,,"device_1,[0.04070143, -0.15322891, 9.861717],1686510604592"
0,,"device_1,[0.04070143, -0.14844051, 9.85214],1686510604645"
0,,"device_1,[0.038307227, -0.15083471, 9.854534],1686510604700"
0,,"device_1,[0.035913024, -0.16280572, 9.85214],1686510604755"
0,,"device_1,[0.02873042, -0.15322891, 9.876082],1686510604810"
0,,"device_1,[0.035913024, -0.1436521, 9.840169],1686510604865"
0,,"device_1,[0.04070143, -0.15322891, 9.85214],1686510604920"
0,,"device_1,[0.04070143, -0.1604115, 9.844957],1686510605022"
0,,"device_1,[0.035913024, -0.16280572, 9.840169],1686510605029"
0,,"device_1,[0.04070143, -0.1604115, 9.861717],1686510605083"
0,,"device_1,[0.038307227, -0.16759412, 9.849746],1686510605138"
0,,"device_1,[0.04309563, -0.14844051, 9.85214],1686510605194"
0,,"device_1,[0.04309563, -0.15801731, 9.854534],1686510605249"
0,,"device_1,[0.033518825, -0.15801731, 9.856929],1686510605303"
