,x,0
0,,"device_1,[0.2801216, -4.9775453, 10.927136],1685413974667"
0,,"device_1,[-0.35913026, -5.7269306, 12.605472],1685413974735"
0,,"device_1,[2.6024973, -4.900931, 11.695675],1685413974833"
0,,"device_1,[1.9752164, -3.083732, 11.039664],1685413974844"
0,,"device_1,[1.7501614, -1.8315643, 8.552089],1685413974930"
0,,"device_1,[1.5849615, -0.94092125, 7.2687964],1685413974941"
0,,"device_1,[0.7350199, 0.34476504, 6.289568],1685413975030"
0,,"device_1,[-0.2801216, 0.91697925, 6.7444663],1685413975068"
0,,"device_1,[-1.7357962, 1.1133038, 9.299079],1685413975131"
0,,"device_1,[1.7022774, -0.61052144, 10.728417],1685413975161"
0,,"device_1,[2.5617957, -2.846706, 12.677298],1685413975231"
0,,"device_1,[0.076614454, -1.3503298, 9.277532],1685413975271"
0,,"device_1,[0.45010993, -1.484405, 7.881712],1685413975328"
0,,"device_1,[0.7661445, -1.7022774, 6.8282633],1685413975381"
0,,"device_1,[-0.4285621, -1.6184803, 6.7109475],1685413975436"
0,,"device_1,[-1.3239936, -2.6839, 8.049306],1685413975491"
0,,"device_1,[-1.5011644, -3.8019924, 10.4171715],1685413975562"
0,,"device_1,[2.516306, -2.8874073, 10.951078],1685413975641"
0,,"device_1,[2.2984335, -2.0590134, 10.577583],1685413975655"
0,,"device_1,[0.78290397, -1.0749966, 8.956709],1685413975709"
0,,"device_1,[-0.6584055, 0.02633622, 8.710106],1685413975764"
0,,"device_1,[-0.5650316, 0.79966336, 8.655039],1685413975819"
0,,"device_1,[-0.59376204, 0.6560113, 9.069236],1685413975875"
0,,"device_1,[-2.15957, -0.9648633, 11.638214],1685413975929"
0,,"device_1,[1.721431, -2.456451, 13.36204],1685413975983"
0,,"device_1,[-1.3599066, -2.303222, 11.583148],1685413976039"
0,,"device_1,[-1.3383588, -1.9680338, 9.581595],1685413976093"
0,,"device_1,[-0.15083471, -2.0159178, 8.243237],1685413976151"
0,,"device_1,[0.1388637, -2.2720973, 7.2448545],1685413976203"
0,,"device_1,[-0.6943185, -2.7341783, 7.9750857],1685413976259"
0,,"device_1,[-0.6464345, -3.7445314, 9.32781],1685413976312"
0,,"device_1,[-1.1899183, -4.110844, 11.468226],1685413976368"
0,,"device_1,[0.89782566, -2.6719291, 10.596737],1685413976454"
0,,"device_1,[1.7381904, -1.2234371, 9.255983],1685413976477"
0,,"device_1,[0.9720459, -0.6991069, 7.3525934],1685413976532"
0,,"device_1,[0.15322891, 0.31364042, 6.603208],1685413976587"
0,,"device_1,[0.2801216, 0.33758244, 6.8545995],1685413976643"
0,,"device_1,[1.6041151, -0.8475474, 8.224083],1685413976730"
0,,"device_1,[1.0869676, -2.621651, 12.425907],1685413976751"
0,,"device_1,[-0.21308395, -2.585738, 12.339716],1685413976831"
0,,"device_1,[2.7844565, -4.0342298, 10.089166],1685413976867"
0,,"device_1,[2.3582888, -4.096479, 8.846576],1685413976930"
0,,"device_1,[1.4652514, -3.2609026, 6.3685765],1685413976971"
0,,"device_1,[0.6560113, -2.147599, 4.620809],1685413977033"
0,,"device_1,[0.34476504, -1.7717092, 5.590461],1685413977078"
0,,"device_1,[1.2545617, -8.851364, 12.543222],1685413977132"
0,,"device_1,[5.0182467, -6.679823, 13.515268],1685413977187"
0,,"device_1,[4.5202527, -5.837064, 10.283096],1685413977273"
0,,"device_1,[1.8435353, -2.4756045, 7.639898],1685413977298"
0,,"device_1,[0.80445176, -0.9840169, 6.811504],1685413977352"
0,,"device_1,[0.44771573, -5.020641, 9.995792],1685413977406"
0,,"device_1,[1.0271125, -7.953538, 14.053964],1685413977461"
0,,"device_1,[5.5737014, -8.841787, 12.777855],1685413977515"
0,,"device_1,[4.5753193, -8.494628, 10.673351],1685413977570"
0,,"device_1,[1.2665327, -6.634333, 8.154651],1685413977626"
0,,"device_1,[0.49081135, -5.1690817, 6.1507044],1685413977688"
0,,"device_1,[0.7374141, -5.6766524, 6.1890116],1685413977735"
0,,"device_1,[1.6567876, -9.255983, 9.490616],1685413977792"
0,,"device_1,[5.791574, -8.001422, 9.006987],1685413977844"
0,,"device_1,[3.2632968, -6.2464724, 7.78355],1685413977902"
0,,"device_1,[2.1452048, -3.7565024, 6.0046577],1685413977955"
0,,"device_1,[0.81402856, -3.13401, 5.7604494],1685413978009"
0,,"device_1,[1.1133038, -3.1771057, 5.837064],1685413978092"
0,,"device_1,[2.0518308, -3.2441432, 6.3685765],1685413978118"
0,,"device_1,[1.9129672, -4.2185836, 7.489063],1685413978182"
0,,"device_1,[1.8363527, -6.2967505, 10.888829],1685413978228"
0,,"device_1,[4.6016555, -7.2328835, 10.213664],1685413978283"
0,,"device_1,[4.3502645, -6.2488666, 8.540117],1685413978341"
0,,"device_1,[2.1523874, -5.2648497, 7.6015906],1685413978393"
0,,"device_1,[1.1204864, -5.674258, 7.338228],1685413978447"
0,,"device_1,[0.80205756, -5.3342814, 6.3446345],1685413978503"
0,,"device_1,[1.6687586, -6.10282, 7.7332716],1685413978557"
0,,"device_1,[4.0821137, -5.5162406, 9.157822],1685413978630"
0,,"device_1,[3.3638535, -7.5225816, 10.443508],1685413978664"
0,,"device_1,[3.8642416, -5.920861, 9.56723],1685413978732"
0,,"device_1,[3.7325604, -3.004723, 7.21373],1685413978784"
0,,"device_1,[2.1284454, -0.6440403, 5.5401826],1685413978833"
0,,"device_1,[1.079785, 0.8331822, 4.9464207],1685413978935"
0,,"device_1,[0.8403648, -0.18195933, 5.6096144],1685413978948"
0,,"device_1,[0.62249243, -3.98874, 8.1642275],1685413978997"
0,,"device_1,[2.147599, -5.118803, 10.625467],1685413979059"
0,,"device_1,[4.687847, -6.9767036, 10.625467],1685413979099"
0,,"device_1,[4.256891, -6.955156, 8.829816],1685413979154"
0,,"device_1,[1.9393034, -6.227319, 8.034941],1685413979235"
0,,"device_1,[1.6879122, -7.1155677, 7.809886],1685413979286"
0,,"device_1,[1.4532804, -7.299921, 7.1083846],1685413979317"
0,,"device_1,[1.6591818, -7.1706343, 8.034941],1685413979371"
0,,"device_1,[1.6136919, -8.566454, 9.9790325],1685413979423"
0,,"device_1,[4.3837833, -6.3589997, 9.43076],1685413979474"
0,,"device_1,[4.072537, -5.9064956, 8.956709],1685413979527"
0,,"device_1,[3.028665, -3.1675289, 7.9607205],1685413979582"
0,,"device_1,[2.44448, -1.8794483, 6.9862804],1685413979636"
0,,"device_1,[1.3623008, -2.4109612, 6.789956],1685413979730"
0,,"device_1,[0.8882488, -1.6328455, 6.6247563],1685413979747"
0,,"device_1,[1.8052281, -1.1731589, 6.277597],1685413979800"
0,,"device_1,[0.7781156, -3.9025488, 7.4603324],1685413979855"
0,,"device_1,[-0.011971008, -6.5026517, 9.847352],1685413979910"
0,,"device_1,[2.873042, -6.8043213, 8.523358],1685413979965"
0,,"device_1,[3.8355112, -6.7947445, 7.1395097],1685413980021"
0,,"device_1,[1.934515, -5.825093, 6.143522],1685413980075"
0,,"device_1,[1.292869, -3.6703112, 4.3742065],1685413980129"
0,,"device_1,[0.093373865, -1.0031705, 4.1635165],1685413980186"
0,,"device_1,[0.31603462, 1.6807296, 5.209783],1685413980242"
0,,"device_1,[0.50996494, 1.4939818, 7.61835],1685413980294"
