,x,0
0,,"device_1,[-8.508993, 0.79726917, 3.335123],1685414120788"
0,,"device_1,[-7.9822683, 1.1013328, 3.205836],1685414120840"
0,,"device_1,[-8.238448, 1.8507179, 3.1723173],1685414120890"
0,,"device_1,[-8.219295, 3.0669725, 3.1052797],1685414120942"
0,,"device_1,[-8.734048, 3.7014358, 3.430891],1685414120993"
0,,"device_1,[-9.3661175, 4.027047, 3.7780502],1685414121049"
0,,"device_1,[-9.868899, 3.976769, 4.0222588],1685414121094"
0,,"device_1,[-10.287885, 4.156334, 4.0294414],1685414121148"
0,,"device_1,[-9.354146, 4.295198, 3.6296098],1685414121197"
0,,"device_1,[-8.755595, 4.1036615, 3.6463692],1685414121253"
0,,"device_1,[-8.279149, 4.098873, 3.9193082],1685414121298"
0,,"device_1,[-7.690176, 3.8139634, 3.8977604],1685414121361"
0,,"device_1,[-7.560889, 3.7205894, 3.4835634],1685414121399"
0,,"device_1,[-8.37013, 3.0669725, 3.5769374],1685414121457"
0,,"device_1,[-9.639056, 3.098097, 5.097255],1685414121501"
0,,"device_1,[-11.757924, 3.5769374, 6.0357823],1685414121552"
0,,"device_1,[-13.22557, 3.643975, 7.101202],1685414121604"
0,,"device_1,[-11.264719, 6.191406, 6.9288197],1685414121655"
0,,"device_1,[-11.8896055, 5.0876784, 6.6367273],1685414121706"
0,,"device_1,[-10.34774, 5.949591, 5.995081],1685414121758"
0,,"device_1,[-6.5744777, 3.70383, 2.6862943],1685414121808"
0,,"device_1,[-0.545878, -0.94092125, 0.30166942],1685414121868"
0,,"device_1,[3.6104562, -2.255338, -3.064578],1685414121908"
0,,"device_1,[-2.554613, -0.260968, 5.0781016],1685414121968"
0,,"device_1,[-4.474763, 5.023035, 3.2202013],1685414122009"
0,,"device_1,[-5.705383, 3.9695864, 4.39336],1685414122071"
0,,"device_1,[-7.0365586, 5.913678, 5.145139],1685414122113"
0,,"device_1,[-8.394072, 6.2704144, 6.8689647],1685414122175"
0,,"device_1,[-9.066842, 6.1411276, 7.6231384],1685414122213"
0,,"device_1,[-8.453926, 5.434838, 6.9647326],1685414122275"
0,,"device_1,[-7.062895, 4.144363, 6.55293],1685414122314"
0,,"device_1,[-6.775591, 3.5577838, 5.6766524],1685414122366"
0,,"device_1,[-6.6271505, 2.7389667, 5.753267],1685414122423"
0,,"device_1,[-6.457162, 2.3894134, 6.5385647],1685414122476"
0,,"device_1,[-7.8146744, 1.0031705, 7.5920134],1685414122546"
0,,"device_1,[-9.157822, 1.1587936, 9.61272],1685414122585"
0,,"device_1,[-11.331757, 1.6567876, 9.832987],1685414122640"
0,,"device_1,[-10.479421, 0.59376204, 10.25676],1685414122697"
0,,"device_1,[-6.469133, 1.6807296, 6.4020953],1685414122748"
0,,"device_1,[-2.552219, 0.7733272, 2.944868],1685414122801"
0,,"device_1,[-0.09816227, 1.4389153, 1.1468226],1685414122856"
0,,"device_1,[-7.467515, 2.6982653, 4.7884035],1685414122911"
0,,"device_1,[-10.785878, 3.2609026, 8.2169],1685414122964"
0,,"device_1,[-8.50181, 2.9281087, 10.335769],1685414123018"
0,,"device_1,[-7.6111674, 2.8993783, 10.486604],1685414123095"
0,,"device_1,[-7.302315, 2.2457612, 9.722853],1685414123125"
0,,"device_1,[-5.78918, 1.6903064, 9.090784],1685414123181"
0,,"device_1,[-4.96318, 1.8555063, 7.9008656],1685414123237"
0,,"device_1,[-3.9600096, 1.5658079, 6.825869],1685414123285"
0,,"device_1,[-5.0158525, 0.79248077, 6.943185],1685414123341"
0,,"device_1,[-6.3182983, 0.40462008, 8.750807],1685414123399"
0,,"device_1,[-8.937555, 1.8483237, 10.16578],1685414123446"
0,,"device_1,[-10.060435, 3.3734303, 10.532093],1685414123502"
0,,"device_1,[-8.607155, 4.960786, 9.263166],1685414123558"
0,,"device_1,[-6.2225304, 5.865794, 7.45315],1685414123615"
0,,"device_1,[-4.987122, 5.398925, 4.733337],1685414123668"
0,,"device_1,[-1.7022774, 5.3247046, 2.9137435],1685414123770"
0,,"device_1,[-1.6136919, 6.4523735, 3.0789435],1685414123779"
0,,"device_1,[-0.9864111, 7.711724, 3.9552212],1685414123914"
0,,"device_1,[-1.0630256, 8.161834, 5.57849]device_1,[-0.60812724, 8.860941, 6.0525417],1685414123972"
0,,"device_1,[-0.89303726, 8.834604, 5.7365074],1685414123993"
0,,"device_1,[0.9768343, 8.640674, 2.8778305],1685414124071"
0,,"device_1,[-0.31603462, 7.9367785, 3.229778],1685414124096"
0,,"device_1,[0.009576807, 7.515399, 2.9783869],1685414124168"
0,,"device_1,[0.48123455, 6.691794, 3.9360676],1685414124199"
0,,"device_1,[-0.15083471, 6.789956, 5.6120086],1685414124250"
0,,"device_1,[-0.6823475, 8.0684595, 6.3230867],1685414124301"
0,,"device_1,[1.163582, 8.477868, 5.4803276],1685414124352"
0,,"device_1,[2.542642, 8.463503, 4.268862],1685414124403"
0,,"device_1,[3.3614593, 8.532935, 3.1555579],1685414124455"
0,,"device_1,[3.8259344, 7.831434, 3.311181],1685414124509"
0,,"device_1,[3.9959226, 6.375759, 2.834735],1685414124557"
0,,"device_1,[4.8027687, 4.9799395, 2.3630772],1685414124638"
0,,"device_1,[1.5490485, 5.415684, 4.4460325],1685414124660"
0,,"device_1,[0.40222588, 6.88333, 7.07726],1685414124731"
0,,"device_1,[0.047884032, 7.0940194, 9.038112],1685414124760"
0,,"device_1,[1.0630256, 7.639898, 9.198523],1685414124827"
0,,"device_1,[-1.0175357, 7.8410106, 9.770737],1685414124861"
0,,"device_1,[0.7158663, 7.7572136, 8.511387],1685414124912"
0,,"device_1,[1.5634137, 7.2209125, 7.2664022],1685414124982"
0,,"device_1,[1.0414777, 7.1634517, 7.0581064],1685414125015"
0,,"device_1,[-0.031124622, 6.505046, 7.714118],1685414125066"
0,,"device_1,[-0.38067806, 5.580884, 8.523358],1685414125116"
0,,"device_1,[-0.94092125, 5.5138464, 9.234436],1685414125168"
0,,"device_1,[-0.9888053, 6.208165, 8.947132],1685414125219"
0,,"device_1,[-0.6679823, 7.785944, 7.8027034],1685414125271"
0,,"device_1,[0.7206547, 8.532935, 6.066907],1685414125324"
0,,"device_1,[1.7956513, 9.205706, 4.8841715],1685414125372"
0,,"device_1,[1.1994951, 8.422802, 5.161899],1685414125423"
0,,"device_1,[1.9895816, 6.7947445, 5.0134583],1685414125473"
0,,"device_1,[3.2249897, 6.291962, 4.3885717],1685414125550"
0,,"device_1,[2.7724855, 6.4140663, 4.548983],1685414125580"
0,,"device_1,[1.3934253, 6.8761473, 4.9583917],1685414125669"
0,,"device_1,[2.042254, 7.603985, 4.867412],1685414125676"
0,,"device_1,[1.4676456, 7.589619, 4.6351743],1685414125768"
0,,"device_1,[1.8626889, 8.169016, 3.608062],1685414125783"
0,,"device_1,[0.7302315, 8.197746, 3.2632968],1685414125873"
0,,"device_1,[0.1604115, 7.9104424, 3.6966474],1685414125884"
0,,"device_1,[-0.50517654, 7.4483614, 5.0014873],1685414125960"
0,,"device_1,[-1.0151415, 7.666234, 6.2752028],1685414125993"
0,,"device_1,[-1.4652514, 8.870518, 7.1730285],1685414126046"
0,,"device_1,[1.1300632, 10.565612, 6.009446],1685414126109"
0,,"device_1,[-0.4189853, 10.081984, 7.2089415],1685414126165"
0,,"device_1,[-0.19153613, 9.677363, 6.0884547],1685414126211"
0,,"device_1,[-0.7517793, 8.157045, 5.0397944],1685414126276"
0,,"device_1,[0.81402856, 6.9647326, 4.3478703],1685414126319"
0,,"device_1,[0.94331545, 7.026982, 4.2904096],1685414126374"
0,,"device_1,[1.9800048, 6.5361705, 5.5018754],1685414126449"
0,,"device_1,[1.7190368, 5.4180784, 7.101202],1685414126479"
0,,"device_1,[2.5594015, 5.60722, 8.635885],1685414126535"
0,,"device_1,[2.0638018, 6.5625067, 8.939949],1685414126589"
0,,"device_1,[2.2625206, 7.1083846, 7.7931266],1685414126642"
0,,"device_1,[1.745373, 6.7013707, 7.141904],1685414126745"
0,,"device_1,[0.23223756, 6.10282, 7.6710224],1685414126755"
0,,"device_1,[-1.1683705, 5.3941364, 6.117185],1685414126797"
0,,"device_1,[0.36152446, 4.9895163, 2.2409728],1685414126853"
0,,"device_1,[-0.4213795, 5.568913, 2.7030537],1685414126907"
0,,"device_1,[1.7621324, 9.006987, 3.6367924],1685414126961"
0,,"device_1,[-1.7788919, 10.673351, 7.654263],1685414127017"
0,,"device_1,[-1.4580688, 9.696517, 5.568913],1685414127073"
0,,"device_1,[0.8499416, 8.813056, 2.243367],1685414127194"
0,,"device_1,[0.12210429, 8.336611, 1.8579005],1685414127210"
0,,"device_1,[-0.12689269, 8.051701, 1.6711528],1685414127236"
0,,"device_1,[1.4413095, 8.295909, 2.5019407],1685414127316"
0,,"device_1,[2.432509, 9.701305, 3.3614593],1685414127345"
0,,"device_1,[0.521936, 9.272743, 2.8778305],1685414127481"
0,,"device_1,[-1.9536686, 9.030929, 1.9201498],1685414127488"
0,,"device_1,[-0.81881696, 8.839393, 1.1994951],1685414127509"
0,,"device_1,[-0.5746084, 9.246407, 0.59855044],1685414127573"
0,,"device_1,[-2.2697031, 11.645397, 4.201824],1685414127668"
0,,"device_1,[-0.45729253, 12.030864, 4.3526587],1685414127675"
0,,"device_1,[1.2066777, 10.9822035, 2.3319526],1685414127768"
0,,"device_1,[1.6089035, 9.409213, 3.3327289],1685414127782"
0,,"device_1,[1.0606314, 7.2592196, 1.3694834],1685414127849"
0,,"device_1,[0.94092125, 9.016563, 0.6895301],1685414127891"
0,,"device_1,[0.78050977, 10.601525, 3.1771057],1685414127947"
0,,"device_1,[0.29209262, 9.928755, 1.0319009],1685414128009"
0,,"device_1,[-0.023942016, 8.875306, 2.731784],1685414128056"
0,,"device_1,[1.0295067, 8.5473, 1.043872],1685414128110"
0,,"device_1,[-0.107739076, 9.68694, -0.6991069],1685414128171"
0,,"device_1,[-0.62488663, 11.801021, 4.8841715],1685414128221"
0,,"device_1,[0.16519992, 12.29662, 3.0382419],1685414128275"
0,,"device_1,[0.6464345, 9.816227, 1.1803415],1685414128333"
0,,"device_1,[2.1021092, 8.422802, 1.3383588],1685414128386"
0,,"device_1,[1.8555063, 8.008605, 2.2960393],1685414128443"
0,,"device_1,[1.2425907, 8.180987, 2.0590134],1685414128496"
0,,"device_1,[1.6807296, 8.853758, 0.81163436],1685414128550"
0,,"device_1,[3.0909145, 10.433931, 1.2066777],1685414128606"
0,,"device_1,[2.56419, 10.905589, 2.303222],1685414128674"
0,,"device_1,[2.2649148, 10.666168, 1.4173675],1685414128715"
0,,"device_1,[2.9472623, 10.28549, 1.436521],1685414128769"
0,,"device_1,[2.9735985, 9.569624, 1.271321],1685414128829"
0,,"device_1,[2.516306, 8.882488, 1.2138603],1685414128878"
0,,"device_1,[2.9879637, 7.5944076, 1.6472107],1685414128938"
0,,"device_1,[1.2497733, 6.5385647, 1.5059528],1685414128989"
0,,"device_1,[0.34476504, 7.666234, 1.9249382],1685414129068"
0,,"device_1,[-0.49559975, 8.446744, 2.6479871],1685414129098"
0,,"device_1,[2.6048915, 9.811439, -0.6440403],1685414129153"
0,,"device_1,[5.3366756, 8.937555, 7.393295],1685414129214"
0,,"device_1,[3.9983168, 6.2632318, -1.2497733],1685414129268"
0,,"device_1,[3.751714, 7.237672, 0.82121116],1685414129369"
0,,"device_1,[3.1052797, 11.812991, 1.3072342],1685414129377"
0,,"device_1,[5.6766524, 13.433866, 2.3319526],1685414129469"
0,,"device_1,[4.297592, 13.9198885, 3.25372],1685414129483"
0,,"device_1,[2.1619642, 12.842498, 2.9879637],1685414129569"
0,,"device_1,[2.255338, 11.956643, 2.0087352],1685414129591"
0,,"device_1,[1.2258313, 9.883265, 2.0829554],1685414129669"
0,,"device_1,[-0.34955344, 8.00621, 0.8355764],1685414129701"
0,,"device_1,[-0.7781156, 6.777985, -0.019153614],1685414129757"
0,,"device_1,[-0.79726917, 6.8426285, 2.992752],1685414129813"
0,,"device_1,[-0.18914193, 5.813122, 3.016694],1685414129866"
0,,"device_1,[4.1611223, 10.477027, -1.2330139],1685414129947"
0,,"device_1,[-0.5315128, 7.101202, 2.9233203],1685414129975"
0,,"device_1,[2.705448, 9.399636, 0.7302315],1685414130031"
0,,"device_1,[0.19871874, 11.324574, 1.316811],1685414130085"
0,,"device_1,[-0.6536171, 10.536881, 1.2306197],1685414130139"
0,,"device_1,[-0.1388637, 8.918402, 1.5011644],1685414130195"
0,,"device_1,[0.30406362, 8.695741, 1.4149733],1685414130249"
0,,"device_1,[-0.15801731, 8.494628, 1.9416976],1685414130304"
0,,"device_1,[0.48602295, 8.3629465, 2.1164744],1685414130358"
0,,"device_1,[0.21547815, 9.0429, 2.1452048],1685414130414"
0,,"device_1,[0.23702596, 9.227253, 2.4181437],1685414130469"
0,,"device_1,[-0.093373865, 8.664616, 2.432509],1685414130523"
0,,"device_1,[-0.8858546, 8.743625, 2.1188686],1685414130578"
0,,"device_1,[-0.7541735, 9.698911, 2.1667526],1685414130633"
0,,"device_1,[-1.9249382, 10.699687, 3.5218706],1685414130688"
0,,"device_1,[-2.2385786, 12.081141, 4.0294414],1685414130742"
0,,"device_1,[-1.4389153, 12.459426, 3.490746],1685414130797"
0,,"device_1,[-0.94810385, 12.090718, 2.5234885],1685414130852"
0,,"device_1,[0.10534488, 10.599131, 2.2266076],1685414130910"
0,,"device_1,[0.49081135, 9.184157, 2.6072857],1685414130963"
0,,"device_1,[0.41180268, 7.8290396, 3.4284968],1685414131017"
0,,"device_1,[0.5243302, 6.9024835, 4.015076],1685414131072"
0,,"device_1,[-0.35434186, 7.501034, 4.4915223],1685414131168"
0,,"device_1,[-0.7206547, 8.932767, 4.2305546],1685414131182"
0,,"device_1,[-1.079785, 9.634268, 3.3997664],1685414131285"
0,,"device_1,[-0.48362875, 9.976639, 2.5187001],1685414131292"
0,,"device_1,[-0.4309563, 9.665392, 2.3415294],1685414131368"
0,,"device_1,[-0.19871874, 9.351752, 2.4947581],1685414131400"
0,,"device_1,[-0.5674258, 9.591172, 3.2130187],1685414131468"
0,,"device_1,[-0.5674258, 9.77792, 3.9001546],1685414131511"
0,,"device_1,[-0.25617957, 8.870518, 3.7469256],1685414131565"
0,,"device_1,[-0.35913026, 8.219295, 3.0789435],1685414131619"
0,,"device_1,[-0.59376204, 8.365341, 2.468422],1685414131675"
0,,"device_1,[0.6631939, 8.916007, 2.3798366],1685414131729"
0,,"device_1,[-0.34955344, 7.711724, 4.3119574],1685414131785"
0,,"device_1,[-1.0199299, 6.9383965, 5.580884],1685414131838"
0,,"device_1,[0.34237084, 7.762002, 4.7429137],1685414131892"
0,,"device_1,[-0.81881696, 7.1083846, 5.659893],1685414131946"
0,,"device_1,[-0.7517793, 6.919243, 6.2847795],1685414132001"
0,,"device_1,[-0.9888053, 6.007052, 7.4483614],1685414132104"
0,,"device_1,[0.44771573, 6.3302693, 5.1379566],1685414132111"
0,,"device_1,[-1.8842367, 1.271321, 13.089101],1685414132166"
0,,"device_1,[-0.08619126, 10.977415, -6.7468605],1685414132222"
0,,"device_1,[-0.19153613, 5.398925, 6.1530986],1685414132274"
0,,"device_1,[1.5298948, -3.857059, 7.065289],1685414132329"
0,,"device_1,[-1.7932571, -3.928885, 5.7724204],1685414132383"
0,,"device_1,[-0.35913026, -2.468422, -4.55856],1685414132437"
0,,"device_1,[-3.4165258, 4.0078936, 2.755726],1685414132508"
0,,"device_1,[0.16519992, 3.7325604, 2.5713725],1685414132547"
0,,"device_1,[0.7086837, 1.340753, 1.769315],1685414132602"
0,,"device_1,[-0.016759412, -0.074220255, 1.1707647],1685414132656"
0,,"device_1,[20.927717, -7.8793178, 54.803276],1685414132710"
0,,"device_1,[-0.59615624, -7.656657, 9.382876],1685414132768"
0,,"device_1,[2.4947581, 2.5091233, 1.8842367],1685414132822"
0,,"device_1,[0.2705448, 1.0151415, 4.256891],1685414132924"
0,,"device_1,[-0.4333505, 0.61052144, 1.2521675],1685414132931"
0,,"device_1,[0.37588966, -0.1604115, 2.1260512],1685414132986"
0,,"device_1,[2.528277, 2.2936451, -6.5625067],1685414133068"
0,,"device_1,[5.463568, 5.0421886, 2.1068976],1685414133094"
0,,"device_1,[0.04309563, -0.4165911, 12.310986],1685414133168"
0,,"device_1,[-0.08140286, -0.107739076, 9.555259],1685414133204"
0,,"device_1,[-0.5386954, -0.16280572, 10.172963],1685414133268"
0,,"device_1,[0.6967127, -0.035913024, 10.079589],1685414133313"
0,,"device_1,[0.18195933, -0.2633622, 10.21127],1685414133370"
0,,"device_1,[-0.34237084, -0.16280572, 9.588778],1685414133458"
0,,"device_1,[0.21787235, -0.5410896, 10.038888],1685414133477"
0,,"device_1,[-0.18435353, -0.2825158, 9.485827],1685414133533"
0,,"device_1,[1.7286136, -0.30406362, 12.543222],1685414133588"
0,,"device_1,[-1.5251064, 1.3670892, 10.101137],1685414133642"
0,,"device_1,[4.915296, 1.2737153, 2.2146366],1685414133745"
0,,"device_1,[-3.7924154, -0.5434838, 8.9758625],1685414133752"
0,,"device_1,[2.1452048, 3.5194764, 17.132908],1685414133806"
0,,"device_1,[0.47405192, 1.9752164, 16.225506],1685414133862"
0,,"device_1,[-1.5275006, 2.0566192, 8.058883],1685414133915"
0,,"device_1,[-1.3551182, 7.3406224, 4.1635165],1685414133971"
0,,"device_1,[-10.307038, 8.693346, -12.109872],1685414134025"
0,,"device_1,[0.521936, 2.5258827, -0.38067806],1685414134081"
0,,"device_1,[-1.0606314, 5.2768207, -4.6830587],1685414134135"
0,,"device_1,[3.5170822, 5.781997, 8.267179],1685414134189"
0,,"device_1,[-2.5594015, 2.7341783, 8.350976],1685414134243"
0,,"device_1,[0.7158663, 7.965509, 6.3087215],1685414134300"
0,,"device_1,[0.06703765, 3.7684734, 3.6487634],1685414134353"
0,,"device_1,[-0.40701428, 2.0566192, -0.4237737],1685414134407"
0,,"device_1,[-3.6894648, -3.1962593, 1.982399],1685414134465"
0,,"device_1,[20.065804, -34.105404, 69.371994],1685414134562"
0,,"device_1,[-12.667721, 2.0901382, -5.2121773],1685414134574"
0,,"device_1,[15.974113, -4.1922474, 27.53332],1685414134628"
0,,"device_1,[-4.012682, 1.7046716, 14.743494],1685414134683"
0,,"device_1,[-0.18195933, -1.283292, 5.6359506],1685414134741"
0,,"device_1,[0.22266077, -0.30406362, 9.900024],1685414134794"
0,,"device_1,[-1.7429788, -0.78290397, 7.103596],1685414134869"
0,,"device_1,[0.1604115, -0.19871874, 9.294291],1685414134903"
0,,"device_1,[0.088585466, -0.38067806, 9.25359],1685414134970"
0,,"device_1,[-0.021547815, -0.37828386, 9.548077],1685414135013"
0,,"device_1,[-1.0319009, -0.20829555, 10.0269165],1685414135069"
0,,"device_1,[-0.19153613, -0.22026655, 9.995792],1685414135168"
0,,"device_1,[-0.1316811, -0.15801731, 9.998186],1685414135178"
0,,"device_1,[-0.15801731, -0.23702596, 9.931149],1685414135257"
0,,"device_1,[-2.4181437, 0.6368576, 3.4883518],1685414135287"
0,,"device_1,[3.655946, -0.320823, 11.999739],1685414135380"
0,,"device_1,[0.90740246, 0.011971008, 9.76116],1685414135397"
0,,"device_1,[-0.39983168, -0.02873042, 10.565612],1685414135452"
0,,"device_1,[-1.2018893, 0.91937345, 7.5201874],1685414135506"
0,,"device_1,[-8.082825, 2.1404164, 10.398018],1685414135562"
0,,"device_1,[1.6687586, 0.9528923, 15.342045],1685414135617"
0,,"device_1,[-3.5745432, 0.1364695, 8.568848],1685414135672"
0,,"device_1,[-0.24660277, -0.51714754, 9.0476885],1685414135725"
0,,"device_1,[0.25857377, -0.2705448, 9.356541],1685414135781"
0,,"device_1,[-0.079008654, -0.2896984, 10.055647],1685414135836"
0,,"device_1,[-0.22266077, -0.21547815, 9.957485],1685414135892"
0,,"device_1,[-0.78529817, 0.35913026, 10.398018],1685414135947"
0,,"device_1,[-0.1388637, -0.15562311, 9.952697],1685414136000"
0,,"device_1,[-0.059855044, -0.22266077, 9.902418],1685414136055"
0,,"device_1,[-0.074220255, -0.2681506, 9.873688],1685414136110"
0,,"device_1,[-0.93373865, 0.16759412, 9.284714],1685414136200"
0,,"device_1,[0.045489833, -1.7238252, 8.001422],1685414136220"
0,,"device_1,[-0.7278373, 0.38067806, 9.533711],1685414136273"
0,,"device_1,[2.7748797, -0.07182605, 9.94312],1685414136350"
0,,"device_1,[-0.89064306, 0.7254431, 8.00621],1685414136383"
0,,"device_1,[-0.045489833, -1.6184803, 10.048465],1685414136437"
0,,"device_1,[0.047884032, -2.5187001, 9.727641],1685414136492"
0,,"device_1,[-0.11252748, -1.7477672, 9.730036],1685414136547"
0,,"device_1,[0.32800564, 0.2896984, 9.679757],1685414136602"
0,,"device_1,[-0.20350714, 0.60333884, 9.28232],1685414136656"
0,,"device_1,[-0.016759412, -0.44771573, 9.363723],1685414136768"
0,,"device_1,[-0.21068975, -0.31364042, 9.873688],1685414136774"
0,,"device_1,[0.545878, -0.81402856, 9.485827],1685414136868"
0,,"device_1,[0.12449849, 0.15801731, 10.783484],1685414136874"
0,,"device_1,[-0.15801731, -0.7015011, 9.919178],1685414136970"
0,,"device_1,[-0.019153614, -0.878672, 9.873688],1685414137068"
0,,"device_1,[-0.17717093, -0.8714894, 9.646238],1685414137073"
0,,"device_1,[0.22266077, -1.982399, 9.358934],1685414137089"
0,,"device_1,[0.033518825, 7.144298, 10.089166],1685414137145"
